"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"161",236832,"Large Room in Beautiful House",195656,"Leanna","City of Los Angeles","Van Nuys",34.19673,-118.45723,"Private room",50,2,10,"201910",0.1,3,52
"162",237188,"Sunny King Bedroom Tropical Decor",140939,"Kathy","City of Los Angeles","Mar Vista",34.00093,-118.43386,"Private room",65,1,39,"202001",0.45,2,365
"163",237985,"Venice Walk Street Casita ""Girl""",1247886,"Megan","City of Los Angeles","Venice",33.99475,-118.45821,"Entire home/apt",249,31,168,"201911",2.86,4,179
"164",237988,"Venice Walk Street Modern 2BR House",1247886,"Megan","City of Los Angeles","Venice",33.99568,-118.45674,"Entire home/apt",575,30,101,"201911",1.7,4,364
"165",238059,"Lush Charming artist retreat",1248316,"Bo","City of Los Angeles","Silver Lake",34.08123,-118.27675,"Entire home/apt",300,2,69,"202002",0.66,2,360
"167",244472,"Zen Cottage in Del Rey/Silicon Beach",811624,"Ruth","City of Los Angeles","Del Rey",33.9872,-118.42887,"Entire home/apt",130,31,92,"201910",0.9,1,269
"168",246092,"Echo Park 1.br Studio",526513,"Landy","City of Los Angeles","Echo Park",34.08066,-118.25268,"Entire home/apt",75,4,15,"202004",0.14,1,295
"169",247898,"Relaxing Oasis",1299321,"Phill","City of Los Angeles","Los Feliz",34.11633,-118.27342,"Private room",80,2,159,"202003",1.53,6,302
"170",254259,"Tranquil and Contemporary Secluded Guest Suite in Venice, Ca",1335578,"Derek","City of Los Angeles","Venice",34.00406,-118.45594,"Entire home/apt",155,2,430,"202003",4.11,1,298
"171",254320,"Large 1-Bedroom Pool House in Great Location",343842,"Jane","City of Los Angeles","Studio City",34.14277,-118.40809,"Entire home/apt",113,2,118,"202003",1.21,2,184
"172",254844,"The Oasis in Beverly Hills.",1338512,"Kasia","City of Los Angeles","Beverly Crest",34.0884,-118.42726,"Entire home/apt",699,3,137,"202005",1.42,1,335
"173",255656,"Classic Central Hollywood Gem",1343997,"Hollywood","City of Los Angeles","Hollywood",34.10336,-118.32366,"Entire home/apt",139,31,21,"202003",0.22,6,340
"174",255701,"Lovely Hollywd Apt-w/ porch&garden",1343997,"Hollywood","City of Los Angeles","Hollywood",34.10336,-118.32366,"Entire home/apt",135,31,26,"202003",0.25,6,315
"175",255715,"Charming Artist Retreat-MasterSuite",1248316,"Bo","City of Los Angeles","Silver Lake",34.08277,-118.27691,"Private room",83,1,60,"202003",0.68,2,355
"176",256092,"Studio apt Great Silver Lake loc.",1335671,"Joanne","City of Los Angeles","Echo Park",34.08176,-118.2691,"Entire home/apt",67,31,14,"201712",0.14,3,254
"178",257003,"Panoramic View and Pool, Chic Hollywood Bungalow",460675,"Steve","City of Los Angeles","Hollywood Hills",34.11602,-118.32511,"Entire home/apt",571,5,49,"202001",0.58,1,139
"179",258803,"Beverly Hills/BevCenter/Cedars/RodeoDr/W Hollywood",1367539,"Cássia","City of Los Angeles","Beverly Grove",34.07122,-118.37895,"Entire home/apt",225,1,54,"202003",0.57,3,336
"180",259679,"Comfy Apartment near The Rose Bowl",1362975,"Dwayne","City of Los Angeles","Highland Park",34.10515,-118.19124,"Entire home/apt",75,30,57,"201611",0.55,1,223
"181",260684,"Silver Lake Studio  Central loc.",1335671,"Joanne","City of Los Angeles","Echo Park",34.08065,-118.26763,"Entire home/apt",68,31,17,"201905",0.16,3,224
"182",266566,"Hollywood Bungalow",1397951,"Lisa","City of Los Angeles","Hollywood Hills",34.11013,-118.328,"Private room",65,30,4,"201211",0.04,1,0
"183",266975,"Creative Zen Retreat. Enjoy, Create, Relax. Reconnect.",1399964,"Studio W Venice","City of Los Angeles","Venice",33.99811,-118.46439,"Entire home/apt",200,3,246,"202005",2.45,1,335
"184",268130,"Venice Beach COZY HOUSE RENTAL",1405441,"Jay","City of Los Angeles","Venice",33.98827,-118.46751,"Entire home/apt",250,1,55,"201907",0.53,2,0
"185",269521,"Charming Palisades Home by Beach, Parks & Shops",1411978,"Kat","City of Los Angeles","Pacific Palisades",34.04651,-118.54003,"Entire home/apt",160,31,28,"201910",0.35,1,334
"186",273119,"Venice Retreat Designer Poolhouse",1429142,"Gabriela","City of Los Angeles","Venice",33.99685,-118.45584,"Entire home/apt",115,4,166,"202005",1.63,1,275
"187",274241,"2BR/2BA Private LA Home - Pet OK",1434157,"Nicole","City of Los Angeles","Baldwin Hills/Crenshaw",34.02181,-118.36658,"Entire home/apt",195,7,23,"201907",0.23,2,314
"188",278184,"Cozy, Beach Pad in Venice Beach",998027,"Helen","City of Los Angeles","Venice",33.99242,-118.47857,"Entire home/apt",105,30,23,"201908",0.22,1,0
"190",279673,"Best Venice Beach Home W/ Fireplace, A/C & Parking",1320246,"Sunny","City of Los Angeles","Venice",33.98519,-118.46984,"Entire home/apt",200,2,124,"202003",1.25,2,81
"191",280238,"Super Ocean View Steps2Beach Loft ",1461008,"Matthias","City of Los Angeles","Venice",33.98866,-118.4741,"Entire home/apt",155,3,98,"201509",1.16,1,0
"192",281139,"Stylish Hollywood Loft with Views!",1465514,"Jeremiah","City of Los Angeles","Hollywood",34.09797,-118.31616,"Entire home/apt",115,1,546,"202006",5.31,1,341
"193",285690,"Hip Hideaway in Trendy Area - Private room & bath",84302,"Michelle","City of Los Angeles","Highland Park",34.12852,-118.19173,"Private room",75,2,46,"202003",0.64,1,0
"194",286771,"Silver Lake Studio- Central Loc.",1335671,"Joanne","City of Los Angeles","Echo Park",34.07952,-118.26742,"Entire home/apt",67,31,20,"201901",0.21,3,284
"195",286866,"Romantic Escape in Silverlake",135271,"Maddalena","City of Los Angeles","Atwater Village",34.1121,-118.2587,"Entire home/apt",125,1,413,"202005",4.02,1,164
"196",288038,"Monthly Dorms at Gramercy Place",1497543,"Gramercy","City of Los Angeles","Arlington Heights",34.04641,-118.31394,"Shared room",35,30,76,"202002",0.74,21,365
"197",288061,"STUDENT HOUSING---month to month at Gramercy Place",1497543,"Gramercy","City of Los Angeles","Arlington Heights",34.04564,-118.31383,"Shared room",40,30,35,"202001",0.37,21,365
"198",288428,"Beautiful private room+ bath+a new nice queen bed.",1705379,"Mariko","City of Los Angeles","Van Nuys",34.19076,-118.48172,"Private room",58,2,150,"202003",1.45,1,314
"199",288779,"Monthly Dorms at Gramercy Place!",1497543,"Gramercy","City of Los Angeles","Harvard Heights",34.04708,-118.31198,"Shared room",35,30,19,"202002",0.19,21,365
"200",295630,"The Harper Suite",1526671,"Mindy","City of Los Angeles","Hollywood",34.08597,-118.33267,"Entire home/apt",185,30,7,"201710",0.14,2,365
"201",295659,"The Harper Residence",1526671,"Mindy","City of Los Angeles","Hollywood",34.08556,-118.33465,"Entire home/apt",695,30,22,"201711",0.26,2,365
"202",296379,"Urban Farm Art Studio",1529054,"Cyn-Anthony","City of Los Angeles","Fairfax",34.08663,-118.35602,"Entire home/apt",100,30,110,"201910",1.08,3,365
"203",298258,"Boho Chic ECO retreat  1 block to Beach",1367620,"Melodie","City of Los Angeles","Venice",33.9919,-118.47502,"Entire home/apt",361,30,58,"201908",0.66,10,364
"204",298259,"House in Venice - Relaxing Retreat",1537525,"Deborah","City of Los Angeles","Mar Vista",34.00011,-118.44709,"Entire home/apt",189,1,282,"202003",2.78,1,294
"205",298364,"Private Master Bedroom in West Los Angeles",1410274,"Patricia","City of Los Angeles","Palms",34.02603,-118.40528,"Private room",55,2,4,"201803",0.09,1,364
"206",299822,"Garden Guest House Near BH & LACMA",1489330,"Deb","City of Los Angeles","Carthay",34.06113,-118.37353,"Entire home/apt",80,7,12,"201908",0.12,1,0
"207",299876,"Bright Urban Efficiency Apartment",1545388,"Andrea & Darren","City of Los Angeles","Echo Park",34.08993,-118.24882,"Entire home/apt",99,31,22,"202005",0.22,2,317
"208",300311,"Private Rooms---month to month at Gramercy Place!",1497543,"Gramercy","City of Los Angeles","Harvard Heights",34.04704,-118.31218,"Private room",65,30,31,"202002",0.31,21,365
"209",300323,"Gramercy Place---monthly dorms",1497543,"Gramercy","City of Los Angeles","Harvard Heights",34.0463,-118.31247,"Shared room",35,30,162,"202001",1.58,21,365
"210",300329,"Student Housing---month to month at Gramercy Place",1497543,"Gramercy","City of Los Angeles","Harvard Heights",34.04646,-118.31221,"Shared room",40,30,10,"201808",0.1,21,365
"211",300343,"Private Room---month to month at Gramercy Place!",1497543,"Gramercy","City of Los Angeles","Arlington Heights",34.04616,-118.31337,"Private room",65,30,20,"201912",0.2,21,365
"212",300371,"GRAMERCY PLACE! Dorms available.",1497543,"Gramercy","City of Los Angeles","Arlington Heights",34.04703,-118.31343,"Shared room",35,30,48,"201907",0.47,21,365
"213",300407,"Interns love Gramercy Place!",1497543,"Gramercy","City of Los Angeles","Arlington Heights",34.04572,-118.31397,"Shared room",35,30,45,"201710",0.44,21,365
"214",300476,"Coolest Bedroom 2 Miles To The Sea",1547695,"Nelson","City of Los Angeles","Venice",34.00029,-118.46221,"Private room",79,2,130,"202003",1.37,1,338
"215",305478,"PRIVATE CENTRAL GUESTHOUSE - LOVELY",1571311,"Shelley","City of Los Angeles","Mid-City",34.03741,-118.33337,"Entire home/apt",94,2,395,"202003",3.91,2,169
"216",308524,"Silver Lake Guesthouse",3317283,"Heather And Vince","City of Los Angeles","Silver Lake",34.09325,-118.27591,"Entire home/apt",145,3,112,"202002",1.24,4,71
"217",308582,"Gramercy Place Dorm Rooms",1497543,"Gramercy","City of Los Angeles","Arlington Heights",34.04611,-118.31319,"Shared room",35,30,14,"201904",0.14,21,365
"218",308584,"Dorm Rooms Monthly at Gramercy Place!",1497543,"Gramercy","City of Los Angeles","Harvard Heights",34.04714,-118.3121,"Shared room",35,31,20,"201909",0.22,21,365
"219",310448,"★$Million★ 180 view jacuzzi walk",76408,"Wendy","City of Los Angeles","Silver Lake",34.10168,-118.25945,"Private room",69,5,5,"201806",0.06,5,191
"220",311176,"Your Home Away from Home",1604905,"Yael","City of Los Angeles","Leimert Park",34.00918,-118.33244,"Entire home/apt",125,3,21,"202001",1.18,1,362
"221",312387,"2br Cottage in LA",1606040,"Vanessa","City of Los Angeles","Broadway-Manchester",33.92508,-118.2704,"Entire home/apt",135,3,138,"202003",1.41,1,359
"222",317261,"Fabulous Summer LA Vacation - 2 beds/2 baths",1629082,"Olivia","City of Los Angeles","Sawtelle",34.03937,-118.45194,"Private room",120,30,95,"201807",0.94,1,333
"223",321179,"Charming Silver Lake Bungalow",1645296,"Emmy","City of Los Angeles","East Hollywood",34.08885,-118.28574,"Entire home/apt",175,30,13,"201508",0.15,1,0
"224",324969,"Beautiful, Clean,Central & Comfy",1662500,"Komisha","City of Los Angeles","Carthay",34.05736,-118.36485,"Private room",60,30,17,"201909",0.18,1,89
"225",326787,"Room with en suite bathroom",34583,"Elaine","City of Los Angeles","Hollywood",34.10039,-118.35362,"Private room",96,30,183,"201911",2.05,1,365
"227",328989,"Grove, LACMA, Fairfax Best Location",429011,"Gregory","City of Los Angeles","Beverly Grove",34.0652,-118.36177,"Entire home/apt",273,2,5,"201507",0.05,2,89
"228",336043,"The Garden of Edenhurst in Atwater",675083,"Alejandra","City of Los Angeles","Atwater Village",34.12175,-118.26315,"Entire home/apt",150,14,6,"201504",0.08,5,70
"229",337659,"Hollywood Hills views bungalow",1715907,"Jackie","City of Los Angeles","Hollywood Hills",34.11938,-118.32707,"Entire home/apt",195,1,436,"202004",4.32,6,354
"230",337928,"Urban Farm Art Studio 2",1529054,"Cyn-Anthony","City of Los Angeles","Fairfax",34.0851,-118.35386,"Entire home/apt",100,30,42,"201910",0.42,3,365
"231",339123,"Rocking Hollywood Loft: guest BR",1397408,"Jeremy","City of Los Angeles","Hollywood",34.09572,-118.34555,"Private room",69,2,104,"202002",1.07,1,0
"232",345502,"Primo!!! Close to everything!!!",1752367,"Jeff","City of Los Angeles","Mid-City",34.04643,-118.35884,"Entire home/apt",117,30,27,"202002",0.41,2,269
"233",347925,"Silver Lake Designer Loft",1753258,"Frederic","City of Los Angeles","Silver Lake",34.09394,-118.28077,"Entire home/apt",240,30,44,"201801",0.44,1,88
"234",347955,"**Sanitized** SAFE Larchmont Village Studio",1763193,"Jamie","City of Los Angeles","Hancock Park",34.07746,-118.32683,"Entire home/apt",125,1,67,"202003",0.66,11,364
"235",348922,"Peaceful Duplex Very Large Bedroom",1441865,"Roberta","City of Los Angeles","Carthay",34.05722,-118.36652,"Private room",58,31,60,"202002",0.69,2,341
"236",350756,"BEAUTIFUL LA 2 BED 2 Btrm JUNE 22- SEPT 15 2019",1777755,"Marat","City of Los Angeles","Hancock Park",34.06561,-118.34184,"Private room",58,2,7,"201802",0.12,1,0
"237",356631,"Venice Beach Boardwalk house!",1804997,"Mario","City of Los Angeles","Venice",33.98604,-118.47232,"Entire home/apt",450,3,170,"201912",1.71,2,0
"238",357323,"Bigger Little Villa",78804,"Sophie","City of Los Angeles","Echo Park",34.08115,-118.25549,"Entire home/apt",130,30,84,"201902",0.84,6,12
"239",358575,"Hillside Retreat - laundry/ parking/ Elysian park",1545388,"Andrea & Darren","City of Los Angeles","Echo Park",34.0899,-118.24989,"Entire home/apt",140,30,52,"202003",0.52,2,223
"240",359854,"Newly Remodeled Centrally Located Artistic Home",466662,"Natalie","City of Los Angeles","Mid-Wilshire",34.05489,-118.36397,"Private room",95,30,7,"201808",0.09,2,364
"241",360147,"Echo Park Guest House with Garden",4273340,"Pamela","City of Los Angeles","Echo Park",34.07443,-118.25208,"Entire home/apt",100,30,47,"201602",0.48,1,61
"242",365635,"West Hollywood Dream Retreat",1846253,"Jainée","City of Los Angeles","Hollywood",34.09505,-118.35053,"Entire home/apt",125,30,4,"201507",0.04,1,0
"243",366974,"The Heart of Hollywood - LA Central",69350,"Michelle","City of Los Angeles","Sherman Oaks",34.1549,-118.44839,"Private room",70,2,56,"201705",0.57,1,161
"244",371373,"Ocean view 2BR/2BA Cottage with garage parking",1870500,"Stefan","City of Los Angeles","Venice",33.99138,-118.47777,"Entire home/apt",319,30,8,"201708",0.08,1,0
"245",371574,"Echo Park private cabin best area",1871251,"Gregory","City of Los Angeles","Echo Park",34.09081,-118.24559,"Entire home/apt",69,31,14,"201908",0.15,1,39
"246",373515,"LA  Hollywood Blue Room Long Term Only",1007758,"Jennifer","City of Los Angeles","Koreatown",34.05576,-118.3198,"Private room",150,32,27,"201908",0.27,3,50
"247",374590,"Amazing Silverlake home with VIEWS",1647272,"Bianca","City of Los Angeles","Silver Lake",34.09437,-118.27429,"Entire home/apt",300,6,28,"202004",0.28,3,365
"248",374879,"Loft-historic building-Melrose M2",465624,"Angie","City of Los Angeles","Fairfax",34.08281,-118.35045,"Entire home/apt",95,31,48,"201908",0.48,7,365
"249",375882,"2BR Los Feliz Stylish Condo",745432,"Ramesh","City of Los Angeles","Los Feliz",34.10816,-118.28851,"Entire home/apt",120,30,7,"201603",0.1,1,0
"250",377271,"2br/2bath - 1200ft² - Mid-Wilshire",1896248,"Jerry","City of Los Angeles","Mid-Wilshire",34.06673,-118.34946,"Entire home/apt",175,30,2,"201505",0.02,2,358
"251",379471,"4bd Amazing in the Heart of Hollywood. Perfect!",1905704,"Nina","City of Los Angeles","Fairfax",34.08404,-118.3612,"Entire home/apt",350,3,162,"202003",2.13,6,227
"252",383798,"Between Urban and Nature",1169031,"Dan","City of Los Angeles","Hollywood",34.10426,-118.31372,"Entire home/apt",70,30,6,"201908",0.13,1,92
"253",393966,"Historical Arts District ",1969645,"Tiger","City of Los Angeles","Downtown",34.04948,-118.2361,"Private room",58,1,268,"202003",2.7,1,319
"254",394508,"Charming Craftsman Guest House Monthly Rates Avail",1972326,"Craig","City of Los Angeles","Hollywood",34.09543,-118.33486,"Entire home/apt",135,5,68,"202002",0.68,2,354
"255",395305,"Guest house with kitchen & bathroom",1975664,"Jessica & Puk","City of Los Angeles","Glassell Park",34.13103,-118.23508,"Entire home/apt",85,2,291,"202003",2.96,1,365
"256",400478,"Gramercy Place-month to month dorms",1497543,"Gramercy","City of Los Angeles","Harvard Heights",34.04595,-118.31253,"Shared room",35,30,38,"202001",0.38,21,365
"257",400940,"Luxury Seaside Studio,  Pool",2001210,"Rose Ann","City of Los Angeles","Del Rey",33.99105,-118.42586,"Entire home/apt",139,1,464,"202005",4.66,2,301
"258",400984,"Urban Farm Gardener's Studio",1529054,"Cyn-Anthony","City of Los Angeles","Fairfax",34.08692,-118.35445,"Entire home/apt",100,30,8,"201603",0.08,3,365
"259",402053,"Woodland Hills / You are the *Star*",2006759,"Cathy","City of Los Angeles","Woodland Hills",34.17094,-118.65474,"Entire home/apt",79,3,114,"202006",1.17,3,362
"260",403934,"Large Artsy Apartment in Echo Park ",2013772,"Brandy","City of Los Angeles","Echo Park",34.09163,-118.24858,"Entire home/apt",115,6,7,"201706",0.07,1,0
"261",404691,"Gramercy Place-month to month dorms",1497543,"Gramercy","City of Los Angeles","Arlington Heights",34.04597,-118.31379,"Shared room",35,30,27,"201606",0.28,21,365
"262",404795,"Gramercy Place--dorm rooms available. Great Price!",1497543,"Gramercy","City of Los Angeles","Arlington Heights",34.04564,-118.31409,"Shared room",35,30,62,"202003",0.64,21,0
"263",405296,"WALK EVERYWHERE, FREE BREAKFAST!",2019725,"Larisa","City of Los Angeles","Mid-Wilshire",34.06834,-118.35053,"Private room",89,30,31,"201810",0.32,1,336
"265",409740,"Stunning Modern Home Mulholland Dr with Sauna",3608303,"Veronica And Christopher","City of Los Angeles","Hollywood Hills West",34.12403,-118.35975,"Entire home/apt",595,4,135,"202005",1.36,1,365
"266",411757,"Bdrm avail in cute 2BR - Silverlake",1676128,"Laura","City of Los Angeles","Silver Lake",34.09231,-118.27855,"Private room",40,30,4,"201606",0.05,1,0
"267",413749,"Charming Silverlake/Echopark Cabin",2058419,"Patrick & Danielle","City of Los Angeles","Echo Park",34.07737,-118.26665,"Entire home/apt",130,2,471,"202003",4.74,2,359
"269",416651,"Silver Lake - Apartment with VIEWS!",1647272,"Bianca","City of Los Angeles","Silver Lake",34.08688,-118.2704,"Entire home/apt",180,7,10,"201904",0.11,3,345
"270",416904,"The Secret Venice Garden Guest Suite",2073482,"Ward","City of Los Angeles","Venice",33.99611,-118.4459,"Entire home/apt",119,1,420,"202006",4.31,3,70
"271",422037,"Sweet, Quirky & Artistic Venice Cottage",2099007,"Eva","City of Los Angeles","Venice",33.9881,-118.45547,"Entire home/apt",150,61,65,"201409",0.65,1,0
"272",422298,"★Big bedroom★ in custom hills home",76408,"Wendy","City of Los Angeles","Silver Lake",34.10315,-118.26081,"Private room",68,5,7,"201903",0.07,5,365
"273",423154,"The Little Venice Garden Guest Suite",2073482,"Ward","City of Los Angeles","Venice",33.99609,-118.44727,"Entire home/apt",89,1,447,"202005",4.56,3,75
